Time,X,Y,Z,Displacement [mm]
2024-09-30T14:24:14.021,      -0.01,       -0.06,       -0.06,       0.09
2024-09-30T14:24:14.571,      -0.02,       -0.05,       -0.08,       0.10
2024-09-30T14:24:15.090,      -0.01,       -0.05,       -0.09,       0.10
2024-09-30T14:24:15.603,      -0.02,       -0.06,       -0.09,       0.11
2024-09-30T14:24:16.119,      -0.02,       -0.06,       -0.10,       0.11
2024-09-30T14:24:16.619,      -0.02,       -0.06,       -0.07,       0.09
2024-09-30T14:24:17.136,      -0.01,       -0.04,       -0.06,       0.08
2024-09-30T14:24:17.636,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:24:18.151,      -0.02,       -0.05,       -0.10,       0.12
2024-09-30T14:24:18.652,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:24:19.165,      -0.01,       -0.06,       -0.08,       0.10
2024-09-30T14:24:19.682,      -0.01,       -0.05,       -0.10,       0.11
2024-09-30T14:24:20.182,      -0.01,       -0.04,       -0.07,       0.08
2024-09-30T14:24:20.698,      -0.01,       -0.04,       -0.04,       0.06
2024-09-30T14:24:21.213,      -0.02,       -0.05,       -0.08,       0.09
2024-09-30T14:24:21.782,      -0.01,       -0.05,       -0.08,       0.10
2024-09-30T14:24:22.315,      -0.02,       -0.04,       -0.08,       0.10
2024-09-30T14:24:22.831,      -0.02,       -0.04,       -0.07,       0.08
2024-09-30T14:24:23.345,      -0.00,       -0.04,       -0.04,       0.06
2024-09-30T14:24:23.846,      -0.00,       -0.05,       -0.02,       0.06
2024-09-30T14:24:24.361,      -0.02,       -0.06,       -0.07,       0.10
2024-09-30T14:24:24.878,      -0.02,       -0.06,       -0.06,       0.08
2024-09-30T14:24:25.393,      -0.02,       -0.07,       -0.09,       0.12
2024-09-30T14:24:25.892,      -0.02,       -0.06,       -0.07,       0.09
2024-09-30T14:24:26.408,      -0.02,       -0.05,       -0.09,       0.11
2024-09-30T14:24:26.925,      -0.02,       -0.06,       -0.08,       0.11
2024-09-30T14:24:27.442,      -0.01,       -0.07,       -0.13,       0.15
2024-09-30T14:24:27.992,      -0.01,       -0.07,       -0.08,       0.10
2024-09-30T14:24:28.507,      -0.01,       -0.06,       -0.10,       0.11
2024-09-30T14:24:29.022,      -0.02,       -0.05,       -0.06,       0.09
2024-09-30T14:24:29.538,      -0.01,       -0.07,       -0.09,       0.11
2024-09-30T14:24:30.054,      -0.01,       -0.04,       -0.07,       0.08
2024-09-30T14:24:30.555,      -0.01,       -0.04,       -0.05,       0.07
