Time,X,Y,Z,Displacement [mm]
2024-09-30T14:32:53.549,      -3.41,       -0.05,       -0.28,       3.42
2024-09-30T14:32:54.063,      -3.41,       -0.07,       -0.27,       3.42
2024-09-30T14:32:54.565,      -3.40,       -0.06,       -0.26,       3.41
2024-09-30T14:32:55.079,      -3.40,       -0.06,       -0.27,       3.42
2024-09-30T14:32:55.596,      -3.41,       -0.05,       -0.24,       3.42
2024-09-30T14:32:56.112,      -3.40,       -0.06,       -0.26,       3.41
2024-09-30T14:32:56.629,      -3.39,       -0.08,       -0.27,       3.40
2024-09-30T14:32:57.179,      -3.29,       -0.11,       -0.26,       3.30
2024-09-30T14:32:57.694,      -3.56,       -0.13,       -0.14,       3.57
2024-09-30T14:32:58.211,      -3.27,        0.10,       -0.73,       3.36
2024-09-30T14:32:58.758,      -2.69,        0.36,       -1.32,       3.02
2024-09-30T14:32:59.275,      -2.82,        0.40,       -1.42,       3.18
2024-09-30T14:32:59.825,      -2.47,        0.00,       -0.35,       2.49
2024-09-30T14:33:00.344,      -2.52,        0.00,       -0.45,       2.56
2024-09-30T14:33:00.856,      -2.55,        0.40,       -1.21,       2.85
2024-09-30T14:33:01.357,      -2.10,        0.62,       -1.74,       2.80
2024-09-30T14:33:01.923,      -2.50,        0.92,       -2.47,       3.63
2024-09-30T14:33:02.423,      -2.59,        1.31,       -3.35,       4.44
2024-09-30T14:33:02.938,      -2.50,        1.44,       -3.61,       4.62
2024-09-30T14:33:03.454,      -2.16,        1.41,       -3.37,       4.24
2024-09-30T14:33:03.987,      -1.16,        0.94,       -2.45,       2.87
2024-09-30T14:33:04.502,      -1.40,        0.37,       -1.12,       1.83
2024-09-30T14:33:05.020,      -1.55,        0.03,       -0.32,       1.59
2024-09-30T14:33:05.569,      -1.57,       -0.01,       -0.20,       1.58
2024-09-30T14:33:06.085,      -1.70,        0.01,       -0.27,       1.72
2024-09-30T14:33:06.601,      -1.74,        0.01,       -0.31,       1.77
2024-09-30T14:33:07.101,      -1.76,        0.02,       -0.29,       1.78
2024-09-30T14:33:07.616,      -1.80,        0.03,       -0.30,       1.82
2024-09-30T14:33:08.134,      -1.79,        0.01,       -0.29,       1.82
2024-09-30T14:33:08.684,      -1.79,        0.03,       -0.29,       1.81
2024-09-30T14:33:09.247,      -2.14,        0.06,       -0.30,       2.16
2024-09-30T14:33:09.747,      -2.30,        0.03,       -0.23,       2.31
2024-09-30T14:33:10.264,      -2.29,        0.02,       -0.15,       2.29
2024-09-30T14:33:10.781,      -2.29,        0.04,       -0.10,       2.29
2024-09-30T14:33:11.331,      -2.29,        0.04,       -0.10,       2.29
2024-09-30T14:33:11.846,      -2.29,        0.02,       -0.12,       2.29
