No.,X,Y,Z,Displacement [mm]
2024-09-09T17:29:25.586,      -0.01,       -0.01,        0.01,       0.02
2024-09-09T17:29:26.102,      -0.02,       -0.02,       -0.01,       0.03
2024-09-09T17:29:26.652,      -0.01,        0.00,       -0.03,       0.03
2024-09-09T17:29:27.169,      -0.01,       -0.01,       -0.01,       0.01
2024-09-09T17:29:27.685,      -0.03,        0.02,        0.02,       0.04
2024-09-09T17:29:28.235,      -0.03,        0.02,       -0.01,       0.03
2024-09-09T17:29:28.750,      -0.02,       -0.00,       -0.02,       0.03
2024-09-09T17:29:29.250,      -0.01,       -0.01,       -0.00,       0.01
2024-09-09T17:29:29.765,      -0.01,       -0.01,       -0.03,       0.03
2024-09-09T17:29:30.332,      -0.02,       -0.01,       -0.05,       0.05
2024-09-09T17:29:30.882,      -0.01,       -0.00,       -0.01,       0.01
2024-09-09T17:29:31.396,      -0.01,       -0.01,       -0.02,       0.02
2024-09-09T17:29:31.897,      -0.03,        0.04,        0.02,       0.05
2024-09-09T17:29:32.414,      -0.02,        0.02,        0.02,       0.04
2024-09-09T17:29:32.963,      -0.02,        0.00,        0.01,       0.02
2024-09-09T17:29:33.479,      -0.01,       -0.00,        0.01,       0.02
2024-09-09T17:29:33.993,      -0.02,        0.01,        0.01,       0.03
2024-09-09T17:29:34.493,      -0.02,       -0.00,        0.00,       0.02
2024-09-09T17:29:35.009,      -0.01,       -0.01,       -0.01,       0.02
2024-09-09T17:29:35.526,      -0.02,        0.01,        0.03,       0.03
2024-09-09T17:29:36.025,      -0.01,        0.01,       -0.02,       0.03
2024-09-09T17:29:36.541,      -0.01,       -0.01,       -0.02,       0.02
2024-09-09T17:29:37.041,      -0.02,       -0.01,       -0.01,       0.02
2024-09-09T17:29:37.557,      -0.01,        0.01,        0.01,       0.02
2024-09-09T17:29:38.089,      -0.03,        0.01,        0.00,       0.03
2024-09-09T17:29:38.606,      -0.02,        0.02,        0.01,       0.03
2024-09-09T17:29:39.107,      -0.03,       -0.01,       -0.01,       0.03
2024-09-09T17:29:39.623,      -0.02,        0.00,       -0.02,       0.03
2024-09-09T17:29:40.138,      -0.02,        0.02,        0.05,       0.06
2024-09-09T17:29:40.639,      -0.02,       -0.01,       -0.04,       0.04
2024-09-09T17:29:41.156,      -0.01,       -0.01,        0.02,       0.03
2024-09-09T17:29:41.701,      -0.02,        0.02,        0.04,       0.05
2024-09-09T17:29:42.220,      -0.02,        0.02,        0.02,       0.03
2024-09-09T17:29:42.785,      -0.02,        0.02,       -0.01,       0.03
2024-09-09T17:29:43.333,      -0.04,        0.02,        0.02,       0.05
2024-09-09T17:29:43.852,      -0.03,       -0.01,        0.00,       0.03
2024-09-09T17:29:44.417,      -0.02,       -0.01,       -0.02,       0.03
2024-09-09T17:29:44.969,      -0.01,       -0.01,       -0.01,       0.01
2024-09-09T17:29:45.481,      -0.02,        0.00,        0.00,       0.02
2024-09-09T17:29:45.998,      -0.01,       -0.00,       -0.02,       0.03
2024-09-09T17:29:46.563,      -0.02,        0.01,        0.02,       0.03
